Loosemorehanby,Gallagher,EffectiveNumberOfParties,EffectiveNumberOfPCAVars,Governability,Round,ENI,Entropy,SpatialSum,
0.34,0.226530351167344,2.63157894736842,2.92370137933564,0.5,1,1,-0.388139521741323,1.10000009666338,
0.399,0.268493947790262,1.72413793103448,2.34896307237405,1,1,1,-0.388139521741323,1.10000009666338,
0.553,0.425672409253877,1.47058823529412,1.86870831500485,1,1,1,-0.388139521741323,1.10000009666338,
0.271,0.180496537362909,2.38095238095238,2.68550243704973,0.5,1,1,-0.388139521741323,1.10000009666338,
0.376,0.303140231576081,1.85185185185185,1.59599043975282,1,1,1,-0.388139521741323,1.10000009666338,
0.334,0.202632672587616,1.92307692307692,2.1939606874721,1,1,1,-0.388139521741323,1.10000009666338,
0.375,0.252515346068313,2.17391304347826,1.90415415358646,1,1,1,-0.388139521741323,1.10000009666338,
0.373,0.255384024559094,1.85185185185185,1.33371067346037,1,1,1,-0.388139521741323,1.10000009666338,
0.388,0.250071989634985,2.63157894736842,1.78577891914234,0.5,1,1,-0.388139521741323,1.10000009666338,
0.293,0.164821115152155,3.84615384615385,2.81699925816968,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.327,0.225543787322994,1.72413793103448,1.85494279438002,1,1,1,-0.388139521741323,1.10000009666338,
0.433,0.324104921283217,1.85185185185185,2.03783697551303,1,1,1,-0.388139521741323,1.10000009666338,
0.24,0.202496913556726,3.125,2.46914535899432,0.65,1,1,-0.388139521741323,1.10000009666338,
0.392,0.30343697862983,1.21951219512195,1.35773226513237,1,1,1,-0.388139521741323,1.10000009666338,
0.495,0.320095298309738,2.17391304347826,1.5985971110457,1,1,1,-0.388139521741323,1.10000009666338,
0.476,0.3507705802943,1.47058823529412,1.3858498524722,1,1,1,-0.388139521741323,1.10000009666338,
0.634,0.490140796098427,1,2.15449607030785,1,1,1,-0.388139521741323,1.10000009666338,
0.431,0.300850461192932,1.85185185185185,1.85388132187123,1,1,1,-0.388139521741323,1.10000009666338,
0.262,0.167454471424325,1.72413793103448,1.24422007250118,1,1,1,-0.388139521741323,1.10000009666338,
0.435,0.335287935959527,1.51515151515151,1.50595914287414,1,1,1,-0.388139521741323,1.10000009666338,
0.326,0.22259604668547,1.85185185185185,1.2563246072199,1,1,1,-0.388139521741323,1.10000009666338,
0.554,0.4300697617829,1,1.55116404249999,1,1,1,-0.388139521741323,1.10000009666338,
0.429,0.272567422851668,1.92307692307692,1.32763704628196,1,1,1,-0.388139521741323,1.10000009666338,
0.396,0.254678228358845,2.38095238095238,1.33715325079485,0.5,1,1,-0.388139521741323,1.10000009666338,
0.34,0.259177545323664,1.85185185185185,1.71723072736279,1,1,1,-0.388139521741323,1.10000009666338,
0.457,0.355063374624869,1.21951219512195,1.29126689450891,1,1,1,-0.388139521741323,1.10000009666338,
0.275,0.166391105531516,4.54545454545455,1.93800157133337,0.233333333333333,1,1,-0.388139521741323,1.10000009666338,
0.507,0.32280179677319,1.92307692307692,1.62484330036752,1,1,1,-0.388139521741323,1.10000009666338,
0.232,0.165251323746589,2,1.41155653753894,0.5,1,1,-0.388139521741323,1.10000009666338,
0.455,0.293981291921782,2,1.58321188776271,0.5,1,1,-0.388139521741323,1.10000009666338,
0.436,0.337428510947134,1.47058823529412,2.43346508370578,1,1,1,-0.388139521741323,1.10000009666338,
0.279,0.196461192096556,2.94117647058824,1.59786234310594,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.399,0.232667144221095,3.33333333333333,1.59035917891447,0.305555555555555,1,1,-0.388139521741323,1.10000009666338,
0.514,0.402345622568458,1,1.57560667774988,1,1,1,-0.388139521741323,1.10000009666338,
0.366,0.221083694559323,1.92307692307692,1.43071329409299,1,1,1,-0.388139521741323,1.10000009666338,
0.431,0.342040933222911,1.21951219512195,1.17690473841356,1,1,1,-0.388139521741323,1.10000009666338,
0.264,0.158158148699332,1.92307692307692,1.42115142556544,1,1,1,-0.388139521741323,1.10000009666338,
0.365,0.281790702472598,1.51515151515151,1.36455656933971,1,1,1,-0.388139521741323,1.10000009666338,
0.441,0.323385219204589,1.47058823529412,1.3144596135652,1,1,1,-0.388139521741323,1.10000009666338,
0.369,0.22480880765664,2.38095238095238,1.74951007830101,0.5,1,1,-0.388139521741323,1.10000009666338,
0.486,0.376595273470074,1.47058823529412,1.77420107550467,1,1,1,-0.388139521741323,1.10000009666338,
0.438,0.358288989504283,1.47058823529412,1.99412917571123,1,1,1,-0.388139521741323,1.10000009666338,
0.23,0.17021750791267,1.92307692307692,1.26247288610086,1,1,1,-0.388139521741323,1.10000009666338,
0.411,0.282088638551786,2.27272727272727,1.99797167742576,1,1,1,-0.388139521741323,1.10000009666338,
0.441,0.289913780286484,1.92307692307692,1.40575167376105,1,1,1,-0.388139521741323,1.10000009666338,
0.442,0.284887697172061,1.92307692307692,2.50403123807062,1,1,1,-0.388139521741323,1.10000009666338,
0.423,0.326570053740388,1.21951219512195,1.43887443418397,1,1,1,-0.388139521741323,1.10000009666338,
0.317,0.21921222593642,3.33333333333333,2.22711433829009,0.305555555555555,1,1,-0.388139521741323,1.10000009666338,
0.473,0.326817992160774,1.72413793103448,1.58689052395849,1,1,1,-0.388139521741323,1.10000009666338,
0.323,0.202935950486847,3.33333333333333,1.74355530814749,0.305555555555555,1,1,-0.388139521741323,1.10000009666338,
0.375,0.289183332853054,1.85185185185185,3.61861659801614,1,1,1,-0.388139521741323,1.10000009666338,
0.311,0.18501621550556,3.84615384615385,1.75237572088036,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.314,0.248088693817352,1.72413793103448,1.89301922425685,1,1,1,-0.388139521741323,1.10000009666338,
0.36,0.221413640049569,3.33333333333333,2.72557415788997,0.305555555555556,1,1,-0.388139521741323,1.10000009666338,
0.345,0.223970980263069,2.17391304347826,1.5211502152241,1,1,1,-0.388139521741323,1.10000009666338,
0.189,0.12580540528928,2.38095238095238,1.38772193674349,0.5,1,1,-0.388139521741323,1.10000009666338,
0.396,0.267043067687592,2.27272727272727,1.90924223040321,1,1,1,-0.388139521741323,1.10000009666338,
0.471,0.357022408260322,1.47058823529412,1.40905013486574,1,1,1,-0.388139521741323,1.10000009666338,
0.364,0.232394061886271,1.72413793103448,1.57393533685401,1,1,1,-0.388139521741323,1.10000009666338,
0.468,0.352939088229116,1.47058823529412,1.70984252065864,1,1,1,-0.388139521741323,1.10000009666338,
0.543,0.420311789032856,1.51515151515151,1.99236523659362,1,1,1,-0.388139521741323,1.10000009666338,
0.456,0.30910192493739,1.72413793103448,1.5185096944146,1,1,1,-0.388139521741323,1.10000009666338,
0.421,0.261400076511083,2.17391304347826,1.57278390405235,1,1,1,-0.388139521741323,1.10000009666338,
0.33,0.211305466091154,2.38095238095238,2.43738445007734,0.5,1,1,-0.388139521741323,1.10000009666338,
0.37,0.249445384803969,2.17391304347826,1.74511715789222,1,1,1,-0.388139521741323,1.10000009666338,
0.292,0.179449157144858,1.92307692307692,1.45298638819307,1,1,1,-0.388139521741323,1.10000009666338,
0.442,0.337183926070031,1.47058823529412,2.04610817579538,1,1,1,-0.388139521741323,1.10000009666338,
0.306,0.188146219733483,2.94117647058823,1.29305951313664,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.251,0.210698837206094,1.47058823529412,1.58525781941725,1,1,1,-0.388139521741323,1.10000009666338,
0.37,0.235102105477599,2.38095238095238,2.68677453842302,0.5,1,1,-0.388139521741323,1.10000009666338,
0.352,0.236207535866238,2.77777777777778,2.32164502181925,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.411,0.319401001876951,1.21951219512195,1.55873583092904,1,1,1,-0.388139521741323,1.10000009666338,
0.496,0.296885499814322,2,1.42006534381773,0.5,1,1,-0.388139521741323,1.10000009666338,
0.442,0.342292272772845,1.51515151515151,2.10751785767848,1,1,1,-0.388139521741323,1.10000009666338,
0.426,0.318147764411444,1.85185185185185,2.24432162936679,1,1,1,-0.388139521741323,1.10000009666338,
0.596,0.463396158810148,1,2.47983023635393,1,1,1,-0.388139521741323,1.10000009666338,
0.503,0.331249150942308,1.72413793103448,1.38094085690694,1,1,1,-0.388139521741323,1.10000009666338,
0.414,0.273565348682906,1.72413793103448,1.45138969459019,1,1,1,-0.388139521741323,1.10000009666338,
0.395,0.310373967980564,1.21951219512195,1.36577367453821,1,1,1,-0.388139521741323,1.10000009666338,
0.438,0.30819312127301,1.85185185185185,1.63075802112217,1,1,1,-0.388139521741323,1.10000009666338,
0.435,0.261656263062821,2.63157894736842,1.81549105208615,0.5,1,1,-0.388139521741323,1.10000009666338,
0.345,0.214706776791046,2,1.5233454663392,0.5,1,1,-0.388139521741323,1.10000009666338,
0.448,0.27463430230035,1.92307692307692,1.98010678293714,1,1,1,-0.388139521741323,1.10000009666338,
0.437,0.314326263617917,1.72413793103448,2.43654708838745,1,1,1,-0.388139521741323,1.10000009666338,
0.22,0.155196649448369,3.33333333333333,2.78738768103917,0.305555555555555,1,1,-0.388139521741323,1.10000009666338,
0.299,0.236201185433096,1.85185185185185,1.73369201841797,1,1,1,-0.388139521741323,1.10000009666338,
0.313,0.223874965103292,2.94117647058824,3.37577408698189,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.241,0.158899339205674,2.38095238095238,1.94862450601011,0.5,1,1,-0.388139521741323,1.10000009666338,
0.398,0.306618655662045,1.47058823529412,1.91137029112152,1,1,1,-0.388139521741323,1.10000009666338,
0.268,0.188029253043243,2.94117647058824,1.65614500203185,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.38,0.274198832966153,1.47058823529412,1.29080920442157,1,1,1,-0.388139521741323,1.10000009666338,
0.541,0.334372546719972,1.92307692307692,1.74834906925535,1,1,1,-0.388139521741323,1.10000009666338,
0.458,0.343300160209692,1.47058823529412,1.19272090799662,1,1,1,-0.388139521741323,1.10000009666338,
0.252,0.159204271299485,3.84615384615385,1.95197837187944,0.319444444444444,1,1,-0.388139521741323,1.10000009666338,
0.446,0.266178511529387,2,1.7126742607969,0.5,1,1,-0.388139521741323,1.10000009666338,
0.573,0.444186897600548,1.21951219512195,2.39642589997573,1,1,1,-0.388139521741323,1.10000009666338,
0.335,0.20180683833805,2.38095238095238,1.36354967812336,0.5,1,1,-0.388139521741323,1.10000009666338,
0.333,0.258619411491094,1.47058823529412,1.53827278743709,1,1,1,-0.388139521741323,1.10000009666338,
0.553,0.424247569232871,1.47058823529412,1.39286169509906,1,1,1,-0.388139521741323,1.10000009666338,
0.426,0.266688957401689,2.38095238095238,3.00002359312205,0.5,1,1,-0.388139521741323,1.10000009666338,
0.385,0.298584996274093,1.51515151515151,1.83171677722644,1,1,1,-0.388139521741323,1.10000009666338,
0.307,0.187981382056841,2.63157894736842,1.44601100755655,0.5,1,1,-0.388139521741323,1.10000009666338,
0.298,0.217715410570772,2.77777777777778,2.80067923334498,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.477,0.373194319356552,1.21951219512195,1.19552601777667,1,1,1,-0.388139521741323,1.10000009666338,
0.406,0.266518292055161,1.92307692307692,1.73440938496405,1,1,1,-0.388139521741323,1.10000009666338,
0.449,0.325763718053438,2.38095238095238,1.771044634678,1,1,1,-0.388139521741323,1.10000009666338,
0.269,0.212976524527939,2.27272727272727,1.44736392293872,1,1,1,-0.388139521741323,1.10000009666338,
0.28,0.206586543608242,2.38095238095238,1.40029943829173,1,1,1,-0.388139521741323,1.10000009666338,
0.293,0.217632718128502,3.125,2.08014034718144,0.65,1,1,-0.388139521741323,1.10000009666338,
0.474,0.363957415091381,1.51515151515151,1.52964844309624,1,1,1,-0.388139521741323,1.10000009666338,
0.274,0.16494241419356,2.94117647058824,3.15648009163294,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.265,0.19746645284706,2.17391304347826,1.38774308264803,1,1,1,-0.388139521741323,1.10000009666338,
0.211,0.120187353744061,3.84615384615385,1.69556998045332,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.317,0.200254837644437,1.92307692307692,1.61814539346786,1,1,1,-0.388139521741323,1.10000009666338,
0.262,0.21862067605787,2.27272727272727,1.37558271019785,1,1,1,-0.388139521741323,1.10000009666338,
0.375,0.288508232118253,1.51515151515151,1.57596462646575,1,1,1,-0.388139521741323,1.10000009666338,
0.541,0.339227062599669,1.92307692307692,1.70703918873787,1,1,1,-0.388139521741323,1.10000009666338,
0.242,0.189968418427906,1.72413793103448,1.47143524005605,1,1,1,-0.388139521741323,1.10000009666338,
0.311,0.192504545400881,3.84615384615385,1.9684067241398,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.44,0.274149594199955,1.72413793103448,1.34916422290522,1,1,1,-0.388139521741323,1.10000009666338,
0.305,0.236063550765467,1.47058823529412,1.28411273617511,1,1,1,-0.388139521741323,1.10000009666338,
0.457,0.268070886147675,2.77777777777778,2.13647244870255,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.22,0.142049287221021,4.54545454545455,2.11042345187611,0.233333333333333,1,1,-0.388139521741323,1.10000009666338,
0.482,0.301552648802825,2.17391304347826,2.19062387090947,1,1,1,-0.388139521741323,1.10000009666338,
0.41,0.287210724033766,1.72413793103448,2.02343422074711,1,1,1,-0.388139521741323,1.10000009666338,
0.376,0.2625376163524,1.72413793103448,2.34083251450288,1,1,1,-0.388139521741323,1.10000009666338,
0.272,0.177273799530557,2.94117647058823,1.78753604976136,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.202,0.137898513407506,2.38095238095238,1.82707622850651,0.5,1,1,-0.388139521741323,1.10000009666338,
0.449,0.273067757159281,2,1.99808434642306,0.5,1,1,-0.388139521741323,1.10000009666338,
0.379,0.289761971279877,1.47058823529412,1.67172240239277,1,1,1,-0.388139521741323,1.10000009666338,
0.416,0.332416906910584,1.47058823529412,1.39879039436288,1,1,1,-0.388139521741323,1.10000009666338,
0.373,0.234185823652927,2.77777777777778,2.2891818011207,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.463,0.358209435944951,1.21951219512195,1.29261862745299,1,1,1,-0.388139521741323,1.10000009666338,
0.437,0.346179144374701,1,1.8004970199231,1,1,1,-0.388139521741323,1.10000009666338,
0.197,0.125067981514055,4.16666666666667,1.94730016937682,0.263888888888889,1,1,-0.388139521741323,1.10000009666338,
0.431,0.282888670681595,1.92307692307692,1.83619374307201,1,1,1,-0.388139521741323,1.10000009666338,
0.512,0.311448230047949,2,2.37160853978737,0.5,1,1,-0.388139521741323,1.10000009666338,
0.188,0.118524259120232,5,1.82841023543973,0.223333333333333,1,1,-0.388139521741323,1.10000009666338,
0.399,0.218680131699247,2.94117647058824,1.46852629335127,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.42,0.280538767374493,1.72413793103448,1.43468062673617,1,1,1,-0.388139521741323,1.10000009666338,
0.56,0.375322527967613,1.72413793103448,1.98025654379365,1,1,1,-0.388139521741323,1.10000009666338,
0.38,0.278931891328331,2.38095238095238,1.76908022581411,1,1,1,-0.388139521741323,1.10000009666338,
0.433,0.291060131244387,1.92307692307692,1.63080916742972,1,1,1,-0.388139521741323,1.10000009666338,
0.447,0.287095802825468,2.17391304347826,1.83417709760063,1,1,1,-0.388139521741323,1.10000009666338,
0.258,0.18414668066517,2.94117647058824,2.67904862547552,0.583333333333333,1,1,-0.388139521741323,1.10000009666338,
0.25,0.174539393834171,2,1.17151822458926,0.5,1,1,-0.388139521741323,1.10000009666338,
0.281,0.189868375460475,2.63157894736842,1.87811123578091,0.5,1,1,-0.388139521741323,1.10000009666338,
0.335,0.260161488310626,1.51515151515151,1.21867133984743,1,1,1,-0.388139521741323,1.10000009666338,
0.337,0.200775994581026,4.16666666666667,2.54734674917475,0.263888888888889,1,1,-0.388139521741323,1.10000009666338,
0.397,0.311004823113726,1.85185185185185,1.44575995816455,1,1,1,-0.388139521741323,1.10000009666338,
0.384,0.217156625503345,3.33333333333333,1.63304634566829,0.305555555555555,1,1,-0.388139521741323,1.10000009666338,
0.316,0.207670411951245,2.63157894736842,1.4099805226855,0.5,1,1,-0.388139521741323,1.10000009666338,
0.499,0.334686420399753,1.72413793103448,1.83306826427455,1,1,1,-0.388139521741323,1.10000009666338,
0.4,0.252007936382964,2,1.45793591872063,0.5,1,1,-0.388139521741323,1.10000009666338,
0.318,0.24688053791257,2.38095238095238,1.78123519699619,1,1,1,-0.388139521741323,1.10000009666338,
0.33,0.254302968916999,1.47058823529412,1.37072999085313,1,1,1,-0.388139521741323,1.10000009666338,
0.442,0.287756841795291,1.72413793103448,1.35283034406647,1,1,1,-0.388139521741323,1.10000009666338,
0.301,0.185642128839334,2.94117647058824,1.57833202058847,0.333333333333333,1,1,-0.388139521741323,1.10000009666338,
0.445,0.345576330207959,1.21951219512195,1.45680253062566,1,1,1,-0.388139521741323,1.10000009666338,
0.416,0.325895688833099,1.92307692307692,1.62517028089281,1,1,1,-0.388139521741323,1.10000009666338,
0.366,0.222959637602863,2.63157894736842,2.12974958723217,0.5,1,1,-0.388139521741323,1.10000009666338,
0.198,0.115446957517294,3.84615384615385,2.46807541655432,0.277777777777778,1,1,-0.388139521741323,1.10000009666338,
0.422,0.266383182652359,1.92307692307692,1.32744193294806,1,1,1,-0.388139521741323,1.10000009666338,
0.485,0.351259163581536,1.47058823529412,1.62003739549266,1,1,1,-0.388139521741323,1.10000009666338,
0.312,0.228245481882994,2.27272727272727,1.54538934741499,1,1,1,-0.388139521741323,1.10000009666338,
0.381,0.297707910543203,1.92307692307692,1.73161243653935,1,1,1,-0.388139521741323,1.10000009666338,
0.492,0.377217443923263,1.47058823529412,2.58984638574053,1,1,1,-0.388139521741323,1.10000009666338,
0.197,0.148842198317547,2.63157894736842,3.28946879904074,0.5,1,1,-0.388139521741323,1.10000009666338,
0.42,0.319513692977312,1.47058823529412,1.49162775145397,1,1,1,-0.388139521741323,1.10000009666338,
0.309,0.196850196850295,2.38095238095238,2.59956878026073,0.5,1,1,-0.388139521741323,1.10000009666338,
0.406,0.261095767870718,1.72413793103448,1.31315211000416,1,1,1,-0.388139521741323,1.10000009666338,
0.319,0.214065410564154,3.33333333333333,2.64738986713403,0.305555555555556,1,1,-0.388139521741323,1.10000009666338,
0.361,0.25520971768332,1.72413793103448,1.15632420007936,1,1,1,-0.388139521741323,1.10000009666338,
0.459,0.36184250717681,1.21951219512195,1.48403372817253,1,1,1,-0.388139521741323,1.10000009666338,
0.337,0.261740329334247,1.72413793103448,2.21373490393678,1,1,1,-0.388139521741323,1.10000009666338,
0.399,0.275081806014138,1.72413793103448,1.64621922252936,1,1,1,-0.388139521741323,1.10000009666338,
0.342,0.207381291345193,1.92307692307692,1.48209451955735,1,1,1,-0.388139521741323,1.10000009666338,
